,airline,duration,total_stops,price,date_of_journey,depature_time,sources,arrival_time,desinations
264,Vistara,6h 30m,1 Stop,"16,665",24-10-2021,08:15,New Delhi,14:45,Mumbai
265,Vistara,10h 35m,1 Stop,"16,665",24-10-2021,11:10,New Delhi,21:45,Mumbai
266,Vistara,13h 30m,1 Stop,"16,665",24-10-2021,08:15,New Delhi,21:45,Mumbai
267,Go First,4h 50m,1 Stop,"16,732",24-10-2021,08:10,New Delhi,13:00,Mumbai
268,Air India,5h 00m,1 Stop,"16,875",24-10-2021,12:10,New Delhi,17:10,Mumbai
269,Go First,5h 55m,1 Stop,"20,009",24-10-2021,12:20,New Delhi,18:15,Mumbai
270,Go First,6h 55m,1 Stop,"20,009",24-10-2021,11:20,New Delhi,18:15,Mumbai
271,Air Asia,5h 55m,1 Stop,"5,953",25-10-2021,16:15,New Delhi,22:10,Mumbai
272,Air Asia,6h 35m,1 Stop,"5,953",25-10-2021,08:00,New Delhi,14:35,Mumbai
273,Air Asia,6h 35m,1 Stop,"5,953",25-10-2021,09:25,New Delhi,16:00,Mumbai
274,Air Asia,7h 35m,1 Stop,"5,953",25-10-2021,12:40,New Delhi,20:15,Mumbai
275,Air Asia,8h 20m,1 Stop,"5,953",25-10-2021,11:55,New Delhi,20:15,Mumbai
276,Air Asia,8h 35m,1 Stop,"5,953",25-10-2021,08:00,New Delhi,16:35,Mumbai
277,Air Asia,9h 20m,1 Stop,"5,953",25-10-2021,04:55,New Delhi,14:15,Mumbai
278,Air Asia,11h 40m,1 Stop,"5,953",25-10-2021,18:40,New Delhi,06:20,"+ 1 day
Mumbai"
279,Air Asia,14h 05m,1 Stop,"5,953",25-10-2021,16:15,New Delhi,06:20,"+ 1 day
Mumbai"
280,Air Asia,14h 10m,1 Stop,"5,953",25-10-2021,08:00,New Delhi,22:10,Mumbai
281,Go First,1h 55m,Non Stop,"5,954",25-10-2021,18:50,New Delhi,20:45,Mumbai
282,Go First,2h 00m,Non Stop,"5,954",25-10-2021,09:05,New Delhi,11:05,Mumbai
283,Go First,2h 05m,Non Stop,"5,954",25-10-2021,06:15,New Delhi,08:20,Mumbai
284,Go First,2h 05m,Non Stop,"5,954",25-10-2021,10:55,New Delhi,13:00,Mumbai
285,Go First,2h 05m,Non Stop,"5,954",25-10-2021,20:30,New Delhi,22:35,Mumbai
286,Go First,2h 05m,Non Stop,"5,954",25-10-2021,21:30,New Delhi,23:35,Mumbai
287,Go First,2h 05m,Non Stop,"5,954",25-10-2021,22:45,New Delhi,00:50,"+ 1 day
Mumbai"
288,Go First,2h 10m,Non Stop,"5,954",25-10-2021,12:45,New Delhi,14:55,Mumbai
289,Go First,4h 40m,1 Stop,"5,954",25-10-2021,17:45,New Delhi,22:25,Mumbai
290,Go First,5h 35m,1 Stop,"5,954",25-10-2021,15:30,New Delhi,21:05,Mumbai
291,Go First,5h 55m,1 Stop,"5,954",25-10-2021,12:20,New Delhi,18:15,Mumbai
292,Go First,6h 55m,1 Stop,"5,954",25-10-2021,08:50,New Delhi,15:45,Mumbai
293,Go First,6h 55m,1 Stop,"5,954",25-10-2021,11:20,New Delhi,18:15,Mumbai
294,Vistara,2h 00m,Non Stop,"5,955",25-10-2021,06:00,New Delhi,08:00,Mumbai
295,SpiceJet,2h 00m,Non Stop,"5,955",25-10-2021,18:40,New Delhi,20:40,Mumbai
296,Air India,2h 05m,Non Stop,"5,955",25-10-2021,07:00,New Delhi,09:05,Mumbai
297,IndiGo,2h 05m,Non Stop,"5,955",25-10-2021,11:00,New Delhi,13:05,Mumbai
298,IndiGo,2h 05m,Non Stop,"5,955",25-10-2021,13:10,New Delhi,15:15,Mumbai
299,Vistara,2h 05m,Non Stop,"5,955",25-10-2021,15:10,New Delhi,17:15,Mumbai
300,IndiGo,2h 05m,Non Stop,"5,955",25-10-2021,20:30,New Delhi,22:35,Mumbai
301,IndiGo,2h 10m,Non Stop,"5,955",25-10-2021,05:00,New Delhi,07:10,Mumbai
302,Air India,2h 10m,Non Stop,"5,955",25-10-2021,08:00,New Delhi,10:10,Mumbai
303,IndiGo,2h 10m,Non Stop,"5,955",25-10-2021,08:55,New Delhi,11:05,Mumbai
304,Vistara,2h 10m,Non Stop,"5,955",25-10-2021,09:30,New Delhi,11:40,Mumbai
305,Vistara,2h 10m,Non Stop,"5,955",25-10-2021,10:20,New Delhi,12:30,Mumbai
306,SpiceJet,2h 10m,Non Stop,"5,955",25-10-2021,10:40,New Delhi,12:50,Mumbai
307,Air India,2h 10m,Non Stop,"5,955",25-10-2021,10:40,New Delhi,12:50,Mumbai
308,Vistara,2h 10m,Non Stop,"5,955",25-10-2021,12:45,New Delhi,14:55,Mumbai
309,SpiceJet,2h 10m,Non Stop,"5,955",25-10-2021,16:20,New Delhi,18:30,Mumbai
310,Vistara,2h 10m,Non Stop,"5,955",25-10-2021,16:55,New Delhi,19:05,Mumbai
311,Air India,2h 10m,Non Stop,"5,955",25-10-2021,20:00,New Delhi,22:10,Mumbai
312,Vistara,2h 10m,Non Stop,"5,955",25-10-2021,21:40,New Delhi,23:50,Mumbai
313,IndiGo,2h 10m,Non Stop,"5,955",25-10-2021,21:55,New Delhi,00:05,"+ 1 day
Mumbai"
314,SpiceJet,2h 15m,Non Stop,"5,955",25-10-2021,06:50,New Delhi,09:05,Mumbai
315,Vistara,2h 15m,Non Stop,"5,955",25-10-2021,07:30,New Delhi,09:45,Mumbai
316,Air India,2h 15m,Non Stop,"5,955",25-10-2021,09:00,New Delhi,11:15,Mumbai
317,IndiGo,2h 15m,Non Stop,"5,955",25-10-2021,10:10,New Delhi,12:25,Mumbai
318,IndiGo,2h 15m,Non Stop,"5,955",25-10-2021,15:35,New Delhi,17:50,Mumbai
319,Air India,2h 15m,Non Stop,"5,955",25-10-2021,19:00,New Delhi,21:15,Mumbai
320,Vistara,2h 15m,Non Stop,"5,955",25-10-2021,19:45,New Delhi,22:00,Mumbai
321,Vistara,2h 20m,Non Stop,"5,955",25-10-2021,08:50,New Delhi,11:10,Mumbai
322,Vistara,2h 20m,Non Stop,"5,955",25-10-2021,17:45,New Delhi,20:05,Mumbai
323,Vistara,2h 20m,Non Stop,"5,955",25-10-2021,18:55,New Delhi,21:15,Mumbai
324,SpiceJet,2h 20m,Non Stop,"5,955",25-10-2021,20:20,New Delhi,22:40,Mumbai
325,IndiGo,2h 25m,Non Stop,"5,955",25-10-2021,17:45,New Delhi,20:10,Mumbai
326,Air India,3h 10m,1 Stop,"5,955",25-10-2021,15:05,New Delhi,18:15,Mumbai
327,Air India,3h 35m,1 Stop,"5,955",25-10-2021,18:00,New Delhi,21:35,Mumbai
328,IndiGo,4h 00m,1 Stop,"5,955",25-10-2021,13:45,New Delhi,17:45,Mumbai
329,IndiGo,4h 15m,1 Stop,"5,955",25-10-2021,08:55,New Delhi,13:10,Mumbai
330,IndiGo,4h 15m,1 Stop,"5,955",25-10-2021,18:45,New Delhi,23:00,Mumbai
331,IndiGo,4h 25m,1 Stop,"5,955",25-10-2021,18:10,New Delhi,22:35,Mumbai
332,IndiGo,4h 55m,1 Stop,"5,955",25-10-2021,13:40,New Delhi,18:35,Mumbai
333,IndiGo,5h 15m,1 Stop,"5,955",25-10-2021,09:35,New Delhi,14:50,Mumbai
334,SpiceJet,5h 35m,2 Stop(s),"5,955",25-10-2021,05:55,New Delhi,11:30,Mumbai
335,IndiGo,5h 40m,1 Stop,"5,955",25-10-2021,13:50,New Delhi,19:30,Mumbai
336,IndiGo,7h 40m,1 Stop,"5,955",25-10-2021,13:50,New Delhi,21:30,Mumbai
337,IndiGo,7h 45m,1 Stop,"5,955",25-10-2021,08:55,New Delhi,16:40,Mumbai
338,IndiGo,9h 10m,1 Stop,"5,955",25-10-2021,13:50,New Delhi,23:00,Mumbai
339,IndiGo,10h 05m,1 Stop,"5,955",25-10-2021,12:30,New Delhi,22:35,Mumbai
340,IndiGo,10h 35m,1 Stop,"5,955",25-10-2021,08:10,New Delhi,18:45,Mumbai
341,IndiGo,10h 35m,1 Stop,"5,955",25-10-2021,08:55,New Delhi,19:30,Mumbai
342,SpiceJet,24h 10m,1 Stop,"5,955",25-10-2021,11:20,New Delhi,11:30,"+ 1 day
Mumbai"
343,Air Asia,2h 15m,Non Stop,"5,956",25-10-2021,08:50,New Delhi,11:05,Mumbai
344,Air Asia,2h 20m,Non Stop,"5,956",25-10-2021,19:55,New Delhi,22:15,Mumbai
345,IndiGo,2h 05m,Non Stop,"6,165",25-10-2021,14:00,New Delhi,16:05,Mumbai
346,IndiGo,2h 10m,Non Stop,"6,165",25-10-2021,06:10,New Delhi,08:20,Mumbai
347,IndiGo,2h 00m,Non Stop,"6,375",25-10-2021,19:05,New Delhi,21:05,Mumbai
348,Go First,2h 05m,Non Stop,"6,532",25-10-2021,14:20,New Delhi,16:25,Mumbai
349,IndiGo,2h 05m,Non Stop,"6,585",25-10-2021,12:00,New Delhi,14:05,Mumbai
350,IndiGo,7h 15m,1 Stop,"7,163",25-10-2021,11:30,New Delhi,18:45,Mumbai
351,Air India,3h 55m,1 Stop,"7,468",25-10-2021,05:45,New Delhi,09:40,Mumbai
352,Air India,13h 40m,1 Stop,"7,468",25-10-2021,20:00,New Delhi,09:40,"+ 1 day
Mumbai"
353,Air India,17h 40m,1 Stop,"7,468",25-10-2021,05:45,New Delhi,23:25,Mumbai
354,Vistara,26h 40m,1 Stop,"8,370",25-10-2021,13:20,New Delhi,16:00,"+ 1 day
Mumbai"
355,Air India,3h 50m,1 Stop,"8,475",25-10-2021,12:00,New Delhi,15:50,Mumbai
356,Air India,8h 35m,1 Stop,"8,475",25-10-2021,07:15,New Delhi,15:50,Mumbai
357,Air India,26h 50m,1 Stop,"8,475",25-10-2021,13:00,New Delhi,15:50,"+ 1 day
Mumbai"
358,IndiGo,9h 35m,1 Stop,"8,843",25-10-2021,08:10,New Delhi,17:45,Mumbai
359,Air India,13h 40m,1 Stop,"9,000",25-10-2021,06:20,New Delhi,20:00,Mumbai
360,Air India,17h 45m,2 Stop(s),"9,000",25-10-2021,05:20,New Delhi,23:05,Mumbai
361,Air India,23h 50m,1 Stop,"9,000",25-10-2021,20:10,New Delhi,20:00,"+ 1 day
Mumbai"
362,Vistara,4h 25m,1 Stop,"9,053",25-10-2021,17:10,New Delhi,21:35,Mumbai
363,Vistara,21h 50m,1 Stop,"9,158",25-10-2021,17:10,New Delhi,15:00,"+ 1 day
Mumbai"
364,IndiGo,5h 00m,1 Stop,"9,210",25-10-2021,08:10,New Delhi,13:10,Mumbai
365,Vistara,7h 55m,1 Stop,"9,210",25-10-2021,13:40,New Delhi,21:35,Mumbai
366,IndiGo,5h 50m,1 Stop,"9,263",25-10-2021,07:20,New Delhi,13:10,Mumbai
367,IndiGo,9h 20m,1 Stop,"9,263",25-10-2021,07:20,New Delhi,16:40,Mumbai
368,Vistara,25h 20m,1 Stop,"9,315",25-10-2021,13:40,New Delhi,15:00,"+ 1 day
Mumbai"
369,Air India,11h 05m,2 Stop(s),"9,590",25-10-2021,05:20,New Delhi,16:25,Mumbai
370,IndiGo,5h 25m,1 Stop,"9,735",25-10-2021,13:10,New Delhi,18:35,Mumbai
371,IndiGo,9h 00m,1 Stop,"9,735",25-10-2021,09:35,New Delhi,18:35,Mumbai
372,Vistara,5h 15m,1 Stop,"9,840",25-10-2021,17:45,New Delhi,23:00,Mumbai
373,Air India,6h 50m,2 Stop(s),"9,840",25-10-2021,16:40,New Delhi,23:30,Mumbai
374,Vistara,7h 50m,1 Stop,"9,840",25-10-2021,07:10,New Delhi,15:00,Mumbai
375,Vistara,8h 15m,1 Stop,"9,840",25-10-2021,14:45,New Delhi,23:00,Mumbai
376,Air India,9h 45m,1 Stop,"9,840",25-10-2021,21:25,New Delhi,07:10,"+ 1 day
Mumbai"
377,Air India,12h 15m,1 Stop,"9,840",25-10-2021,21:25,New Delhi,09:40,"+ 1 day
Mumbai"
378,Vistara,14h 05m,1 Stop,"9,840",25-10-2021,20:35,New Delhi,10:40,"+ 1 day
Mumbai"
379,Air India,14h 30m,2 Stop(s),"9,840",25-10-2021,16:40,New Delhi,07:10,"+ 1 day
Mumbai"
380,Vistara,15h 50m,1 Stop,"9,840",25-10-2021,07:10,New Delhi,23:00,Mumbai
381,Vistara,16h 55m,1 Stop,"9,840",25-10-2021,17:45,New Delhi,10:40,"+ 1 day
Mumbai"
382,Air India,17h 00m,2 Stop(s),"9,840",25-10-2021,16:40,New Delhi,09:40,"+ 1 day
Mumbai"
383,Vistara,18h 25m,1 Stop,"9,840",25-10-2021,20:35,New Delhi,15:00,"+ 1 day
Mumbai"
384,Vistara,19h 55m,1 Stop,"9,840",25-10-2021,14:45,New Delhi,10:40,"+ 1 day
Mumbai"
385,Air India,23h 50m,3 Stop(s),"9,905",25-10-2021,16:35,New Delhi,16:25,"+ 1 day
Mumbai"
386,Air India,15h 10m,1 Stop,"10,260",25-10-2021,08:20,New Delhi,23:30,Mumbai
387,Air India,6h 35m,1 Stop,"10,303",25-10-2021,12:50,New Delhi,19:25,Mumbai
388,IndiGo,9h 10m,1 Stop,"10,365",25-10-2021,07:40,New Delhi,16:50,Mumbai
389,Vistara,20h 25m,1 Stop,"10,470",25-10-2021,17:10,New Delhi,13:35,"+ 1 day
Mumbai"
390,Vistara,21h 35m,1 Stop,"10,470",25-10-2021,17:10,New Delhi,14:45,"+ 1 day
Mumbai"
391,Go First,5h 50m,1 Stop,"10,575",25-10-2021,13:30,New Delhi,19:20,Mumbai
392,Go First,6h 45m,1 Stop,"10,575",25-10-2021,12:35,New Delhi,19:20,Mumbai
393,Vistara,26h 25m,1 Stop,"10,575",25-10-2021,11:10,New Delhi,13:35,"+ 1 day
Mumbai"
394,Vistara,27h 35m,1 Stop,"10,575",25-10-2021,11:10,New Delhi,14:45,"+ 1 day
Mumbai"
395,Air India,13h 45m,1 Stop,"10,680",25-10-2021,09:45,New Delhi,23:30,Mumbai
396,Air India,21h 25m,1 Stop,"10,680",25-10-2021,09:45,New Delhi,07:10,"+ 1 day
Mumbai"
397,Air India,22h 30m,1 Stop,"10,680",25-10-2021,18:40,New Delhi,17:10,"+ 1 day
Mumbai"
398,Air India,5h 25m,1 Stop,"10,995",25-10-2021,10:15,New Delhi,15:40,Mumbai
399,Go First,4h 50m,1 Stop,"11,049",25-10-2021,08:10,New Delhi,13:00,Mumbai
400,Go First,5h 00m,1 Stop,"11,259",25-10-2021,10:40,New Delhi,15:40,Mumbai
401,Go First,7h 30m,1 Stop,"11,259",25-10-2021,08:10,New Delhi,15:40,Mumbai
402,Air India,20h 35m,1 Stop,"11,310",25-10-2021,12:10,New Delhi,08:45,"+ 1 day
Mumbai"
403,Air India,6h 55m,1 Stop,"11,520",25-10-2021,16:35,New Delhi,23:30,Mumbai
404,Air India,14h 35m,1 Stop,"11,520",25-10-2021,16:35,New Delhi,07:10,"+ 1 day
Mumbai"
405,Air India,17h 05m,1 Stop,"11,520",25-10-2021,16:35,New Delhi,09:40,"+ 1 day
Mumbai"
406,Go First,6h 50m,1 Stop,"11,783",25-10-2021,10:40,New Delhi,17:30,Mumbai
407,Go First,9h 20m,1 Stop,"11,783",25-10-2021,08:10,New Delhi,17:30,Mumbai
408,Vistara,5h 20m,1 Stop,"11,835",25-10-2021,08:15,New Delhi,13:35,Mumbai
409,Air India,8h 45m,1 Stop,"11,900",25-10-2021,04:55,New Delhi,13:40,Mumbai
410,Air India,16h 25m,1 Stop,"11,900",25-10-2021,21:15,New Delhi,13:40,"+ 1 day
Mumbai"
411,Vistara,6h 30m,1 Stop,"12,045",25-10-2021,08:15,New Delhi,14:45,Mumbai
412,Go First,6h 45m,1 Stop,"12,413",25-10-2021,08:10,New Delhi,14:55,Mumbai
413,Air India,5h 05m,1 Stop,"12,465",25-10-2021,12:05,New Delhi,17:10,Mumbai
414,Go First,9h 05m,1 Stop,"12,659",25-10-2021,09:10,New Delhi,18:15,Mumbai
415,Vistara,5h 30m,1 Stop,"12,990",25-10-2021,07:30,New Delhi,13:00,Mumbai
416,Vistara,5h 30m,1 Stop,"12,990",25-10-2021,14:50,New Delhi,20:20,Mumbai
417,Vistara,5h 45m,1 Stop,"12,990",25-10-2021,17:30,New Delhi,23:15,Mumbai
418,Vistara,6h 40m,1 Stop,"12,990",25-10-2021,06:20,New Delhi,13:00,Mumbai
419,Vistara,8h 25m,1 Stop,"12,990",25-10-2021,14:50,New Delhi,23:15,Mumbai
420,Vistara,12h 50m,1 Stop,"12,990",25-10-2021,07:30,New Delhi,20:20,Mumbai
421,Vistara,14h 00m,1 Stop,"12,990",25-10-2021,06:20,New Delhi,20:20,Mumbai
422,Vistara,15h 45m,1 Stop,"12,990",25-10-2021,07:30,New Delhi,23:15,Mumbai
423,Vistara,16h 00m,1 Stop,"12,990",25-10-2021,20:30,New Delhi,12:30,"+ 1 day
Mumbai"
424,Vistara,16h 55m,1 Stop,"12,990",25-10-2021,06:20,New Delhi,23:15,Mumbai
425,Air India,10h 15m,1 Stop,"14,303",25-10-2021,12:10,New Delhi,22:25,Mumbai
426,Go First,2h 05m,Non Stop,"5,954",13-10-2021,21:30,New Delhi,23:35,Mumbai
427,IndiGo,2h 10m,Non Stop,"5,955",13-10-2021,21:55,New Delhi,00:05,"+ 1 day
Mumbai"
428,Air India,12h 15m,1 Stop,"10,680",13-10-2021,21:25,New Delhi,09:40,"+ 1 day
Mumbai"
429,Air India,26h 36m,1 Stop,"10,680",13-10-2021,21:25,New Delhi,00:01,"+ 2 days
Mumbai"
430,Air India,2h 05m,Non Stop,"4,931",06-11-2021,07:00,New Delhi,09:05,Mumbai
431,Air India,2h 10m,Non Stop,"4,931",06-11-2021,08:00,New Delhi,10:10,Mumbai
432,Air India,2h 10m,Non Stop,"5,416",06-11-2021,10:40,New Delhi,12:50,Mumbai
433,Air India,2h 15m,Non Stop,"5,416",06-11-2021,09:00,New Delhi,11:15,Mumbai
434,Air Asia,8h 50m,1 Stop,"5,953",06-11-2021,05:20,New Delhi,14:10,Mumbai
435,Air Asia,14h 15m,1 Stop,"5,953",06-11-2021,22:10,New Delhi,12:25,"+ 1 day
Mumbai"
436,Go First,2h 10m,Non Stop,"5,954",06-11-2021,07:00,New Delhi,09:10,Mumbai
437,Go First,2h 10m,Non Stop,"5,954",06-11-2021,08:00,New Delhi,10:10,Mumbai
438,Go First,2h 10m,Non Stop,"5,954",06-11-2021,22:30,New Delhi,00:40,"+ 1 day
Mumbai"
439,Go First,2h 15m,Non Stop,"5,954",06-11-2021,02:40,New Delhi,04:55,Mumbai
440,Go First,2h 15m,Non Stop,"5,954",06-11-2021,14:20,New Delhi,16:35,Mumbai
441,Go First,2h 15m,Non Stop,"5,954",06-11-2021,19:40,New Delhi,21:55,Mumbai
442,Go First,2h 15m,Non Stop,"5,954",06-11-2021,21:00,New Delhi,23:15,Mumbai
443,Go First,2h 20m,Non Stop,"5,954",06-11-2021,10:30,New Delhi,12:50,Mumbai
444,Go First,2h 30m,Non Stop,"5,954",06-11-2021,15:00,New Delhi,17:30,Mumbai
445,Go First,2h 30m,Non Stop,"5,954",06-11-2021,17:55,New Delhi,20:25,Mumbai
446,Go First,4h 40m,1 Stop,"5,954",06-11-2021,06:00,New Delhi,10:40,Mumbai
447,Go First,5h 55m,1 Stop,"5,954",06-11-2021,15:30,New Delhi,21:25,Mumbai
448,Go First,6h 20m,1 Stop,"5,954",06-11-2021,19:40,New Delhi,02:00,"+ 1 day
Mumbai"
449,Go First,6h 30m,1 Stop,"5,954",06-11-2021,06:00,New Delhi,12:30,Mumbai
450,Go First,6h 55m,1 Stop,"5,954",06-11-2021,09:00,New Delhi,15:55,Mumbai
451,Vistara,2h 00m,Non Stop,"5,955",06-11-2021,06:00,New Delhi,08:00,Mumbai
452,IndiGo,2h 10m,Non Stop,"5,955",06-11-2021,06:30,New Delhi,08:40,Mumbai
453,IndiGo,2h 10m,Non Stop,"5,955",06-11-2021,07:15,New Delhi,09:25,Mumbai
454,IndiGo,2h 10m,Non Stop,"5,955",06-11-2021,08:10,New Delhi,10:20,Mumbai
455,IndiGo,2h 25m,Non Stop,"2,456",13-11-2021,04:45,New Delhi,07:10,Mumbai
456,Air Asia,2h 10m,Non Stop,"2,757",13-11-2021,04:25,New Delhi,06:35,Mumbai
457,IndiGo,2h 10m,Non Stop,"2,791",13-11-2021,06:30,New Delhi,08:40,Mumbai
458,Vistara,2h 00m,Non Stop,"3,026",13-11-2021,06:00,New Delhi,08:00,Mumbai
459,SpiceJet,2h 20m,Non Stop,"3,086",13-11-2021,06:30,New Delhi,08:50,Mumbai
460,Air India,2h 10m,Non Stop,"3,211",13-11-2021,08:00,New Delhi,10:10,Mumbai
461,Go First,2h 10m,Non Stop,"3,569",13-11-2021,07:00,New Delhi,09:10,Mumbai
462,Go First,2h 10m,Non Stop,"3,569",13-11-2021,08:00,New Delhi,10:10,Mumbai
463,Go First,2h 15m,Non Stop,"3,569",13-11-2021,02:40,New Delhi,04:55,Mumbai
464,Go First,2h 20m,Non Stop,"3,569",13-11-2021,10:30,New Delhi,12:50,Mumbai
465,Go First,2h 30m,Non Stop,"3,569",13-11-2021,17:55,New Delhi,20:25,Mumbai
466,IndiGo,2h 10m,Non Stop,"3,570",13-11-2021,07:15,New Delhi,09:25,Mumbai
467,IndiGo,2h 10m,Non Stop,"3,570",13-11-2021,08:10,New Delhi,10:20,Mumbai
468,IndiGo,2h 15m,Non Stop,"3,570",13-11-2021,01:05,New Delhi,03:20,Mumbai
469,IndiGo,2h 15m,Non Stop,"3,570",13-11-2021,08:45,New Delhi,11:00,Mumbai
470,IndiGo,2h 15m,Non Stop,"3,570",13-11-2021,09:30,New Delhi,11:45,Mumbai
471,Air India,2h 05m,Non Stop,"3,736",13-11-2021,07:00,New Delhi,09:05,Mumbai
472,Air India,2h 15m,Non Stop,"3,736",13-11-2021,09:00,New Delhi,11:15,Mumbai
473,SpiceJet,2h 15m,Non Stop,"3,926",13-11-2021,07:20,New Delhi,09:35,Mumbai
474,IndiGo,9h 45m,1 Stop,"4,015",13-11-2021,21:20,New Delhi,07:05,"+ 1 day
Mumbai"
475,Air India,2h 10m,Non Stop,"4,156",13-11-2021,10:40,New Delhi,12:50,Mumbai
476,IndiGo,2h 20m,Non Stop,"4,328",13-11-2021,10:45,New Delhi,13:05,Mumbai
477,Vistara,2h 20m,Non Stop,"4,365",13-11-2021,08:50,New Delhi,11:10,Mumbai
478,Vistara,2h 20m,Non Stop,"4,365",13-11-2021,18:55,New Delhi,21:15,Mumbai
479,SpiceJet,2h 15m,Non Stop,"4,452",13-11-2021,18:50,New Delhi,21:05,Mumbai
480,IndiGo,4h 55m,1 Stop,"4,531",13-11-2021,12:55,New Delhi,17:50,Mumbai
481,Air India,2h 10m,Non Stop,"4,576",13-11-2021,20:00,New Delhi,22:10,Mumbai
482,Go First,2h 10m,Non Stop,"4,672",13-11-2021,22:30,New Delhi,00:40,"+ 1 day
Mumbai"
483,Go First,2h 15m,Non Stop,"4,672",13-11-2021,14:20,New Delhi,16:35,Mumbai
484,Go First,2h 30m,Non Stop,"4,672",13-11-2021,15:00,New Delhi,17:30,Mumbai
485,Vistara,8h 15m,1 Stop,"4,905",13-11-2021,14:45,New Delhi,23:00,Mumbai
486,Vistara,13h 20m,1 Stop,"4,905",13-11-2021,20:35,New Delhi,09:55,"+ 1 day
Mumbai"
487,Vistara,15h 55m,1 Stop,"4,905",13-11-2021,07:05,New Delhi,23:00,Mumbai
488,Vistara,19h 10m,1 Stop,"4,905",13-11-2021,14:45,New Delhi,09:55,"+ 1 day
Mumbai"
489,Vistara,26h 50m,1 Stop,"4,905",13-11-2021,07:05,New Delhi,09:55,"+ 1 day
Mumbai"
490,IndiGo,2h 10m,Non Stop,"4,935",13-11-2021,23:15,New Delhi,01:25,"+ 1 day
Mumbai"
491,IndiGo,2h 15m,Non Stop,"4,935",13-11-2021,14:20,New Delhi,16:35,Mumbai
492,Air India,17h 30m,1 Stop,"4,948",13-11-2021,05:55,New Delhi,23:25,Mumbai
493,Air India,26h 00m,1 Stop,"5,168",13-11-2021,06:05,New Delhi,08:05,"+ 1 day
Mumbai"
494,Vistara,26h 25m,1 Stop,"5,219",13-11-2021,20:35,New Delhi,23:00,"+ 1 day
Mumbai"
495,Vistara,5h 20m,1 Stop,"5,220",13-11-2021,17:40,New Delhi,23:00,Mumbai
496,Vistara,16h 15m,1 Stop,"5,220",13-11-2021,17:40,New Delhi,09:55,"+ 1 day
Mumbai"
497,IndiGo,2h 15m,Non Stop,"5,362",13-11-2021,18:35,New Delhi,20:50,Mumbai
498,Air India,23h 55m,1 Stop,"5,483",13-11-2021,09:45,New Delhi,09:40,"+ 1 day
Mumbai"
499,Air India,25h 30m,1 Stop,"5,483",13-11-2021,08:10,New Delhi,09:40,"+ 1 day
Mumbai"
500,Air India,12h 30m,1 Stop,"5,903",13-11-2021,21:10,New Delhi,09:40,"+ 1 day
Mumbai"
501,Air India,2h 15m,Non Stop,"6,046",13-11-2021,19:00,New Delhi,21:15,Mumbai
502,IndiGo,10h 00m,1 Stop,"6,075",13-11-2021,06:40,New Delhi,16:40,Mumbai
503,Air India,11h 25m,1 Stop,"6,113",13-11-2021,20:40,New Delhi,08:05,"+ 1 day
Mumbai"
504,Air India,22h 20m,1 Stop,"6,113",13-11-2021,09:45,New Delhi,08:05,"+ 1 day
Mumbai"
505,Air Asia,2h 15m,Non Stop,"6,199",13-11-2021,20:00,New Delhi,22:15,Mumbai
506,IndiGo,5h 25m,1 Stop,"6,218",13-11-2021,05:30,New Delhi,10:55,Mumbai
507,Air India,26h 45m,1 Stop,"6,218",13-11-2021,21:10,New Delhi,23:55,"+ 1 day
Mumbai"
508,Air India,11h 10m,2 Stop(s),"6,272",13-11-2021,05:15,New Delhi,16:25,Mumbai
509,IndiGo,4h 50m,1 Stop,"6,324",13-11-2021,05:15,New Delhi,10:05,Mumbai
510,Air Asia,9h 20m,1 Stop,"6,383",13-11-2021,21:25,New Delhi,06:45,"+ 1 day
Mumbai"
511,Air Asia,10h 00m,1 Stop,"6,383",13-11-2021,20:45,New Delhi,06:45,"+ 1 day
Mumbai"
512,Vistara,4h 35m,1 Stop,"6,456",13-11-2021,13:40,New Delhi,18:15,Mumbai
513,IndiGo,2h 10m,Non Stop,"6,475",13-11-2021,17:15,New Delhi,19:25,Mumbai
514,Go First,2h 15m,Non Stop,"6,666",13-11-2021,21:00,New Delhi,23:15,Mumbai
515,Vistara,2h 10m,Non Stop,"6,690",13-11-2021,09:30,New Delhi,11:40,Mumbai
516,Vistara,2h 10m,Non Stop,"6,690",13-11-2021,12:50,New Delhi,15:00,Mumbai
517,Vistara,2h 10m,Non Stop,"6,690",13-11-2021,15:30,New Delhi,17:40,Mumbai
518,Vistara,2h 10m,Non Stop,"6,690",13-11-2021,16:55,New Delhi,19:05,Mumbai
519,Vistara,2h 10m,Non Stop,"6,690",13-11-2021,19:50,New Delhi,22:00,Mumbai
520,Vistara,2h 10m,Non Stop,"6,690",13-11-2021,20:40,New Delhi,22:50,Mumbai
521,Vistara,2h 10m,Non Stop,"6,690",13-11-2021,21:40,New Delhi,23:50,Mumbai
522,Vistara,2h 15m,Non Stop,"6,690",13-11-2021,10:20,New Delhi,12:35,Mumbai
523,Vistara,2h 20m,Non Stop,"6,690",13-11-2021,11:40,New Delhi,14:00,Mumbai
524,Vistara,2h 20m,Non Stop,"6,690",13-11-2021,17:45,New Delhi,20:05,Mumbai
525,Air Asia,9h 50m,1 Stop,"6,728",13-11-2021,21:25,New Delhi,07:15,"+ 1 day
Mumbai"
526,Air Asia,10h 30m,1 Stop,"6,728",13-11-2021,20:45,New Delhi,07:15,"+ 1 day
Mumbai"
